2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:21 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,QLD,316,Canungra,357,26.44,993,73.56,1350,98.83,16,1.17,1366
1,QLD,155,Capalaba,472,31.28,1037,68.72,1509,98.31,26,1.69,1535
1,QLD,155,Capalaba West,452,32.47,940,67.53,1392,98.51,21,1.49,1413
1,QLD,311,Capella,47,12.21,338,87.79,385,99.74,1,0.26,386
1,QLD,168,Caravonica,524,33.16,1056,66.84,1580,99,16,1,1596
1,QLD,162,Carbrook,166,27.48,438,72.52,604,98.37,10,1.63,614
1,QLD,167,Cardwell,106,16.43,539,83.57,645,99.69,2,0.31,647
1,QLD,163,Carina,827,57.83,603,42.17,1430,99.37,9,0.63,1439
1,QLD,163,Carina Heights,614,52.79,549,47.21,1163,98.89,13,1.11,1176
1,QLD,310,Carina Heights BONNER PPVC,2044,36.9,3496,63.1,5540,99.41,33,0.59,5573
1,QLD,163,Carina Heights GRIFFITH PPVC,5999,47.04,6753,52.96,12752,99.36,82,0.64,12834
1,QLD,173,Carina Heights MORETON PPVC,338,51.37,320,48.63,658,98.5,10,1.5,668
1,QLD,310,Carindale (Bonner),754,46.86,855,53.14,1609,99.02,16,0.98,1625
1,QLD,163,Carindale (Griffith),467,52.95,415,47.05,882,98.99,9,1.01,891
1,QLD,174,Carole Park,237,34.05,459,65.95,696,97.75,16,2.25,712
1,QLD,172,Carrara,683,34.95,1271,65.05,1954,98.69,26,1.31,1980
1,QLD,159,Carrara FADDEN PPVC,114,26.89,310,73.11,424,98.83,5,1.17,429
1,QLD,171,Carrara MCPHERSON PPVC,380,24.69,1159,75.31,1539,99.29,11,0.71,1550
1,QLD,172,Carrara MONCRIEFF PPVC,2620,23.89,8347,76.11,10967,99.1,100,0.9,11067
1,QLD,316,Carrara WRIGHT PPVC,468,22.82,1583,77.18,2051,99.18,17,0.82,2068
1,QLD,157,Cawarral,80,15.75,428,84.25,508,100,0,0,508
1,QLD,170,Cecil Plains,19,10.16,168,89.84,187,97.91,4,2.09,191
1,QLD,162,Cedar Creek,56,25.69,162,74.31,218,99.54,1,0.46,219
1,QLD,164,Centenary Heights North,683,36.02,1213,63.98,1896,99.01,19,0.99,1915
1,QLD,164,Centenary Heights South,159,42.18,218,57.82,377,99.21,3,0.79,380
1,QLD,177,Chapel Hill,1046,53.81,898,46.19,1944,99.28,14,0.72,1958
1,QLD,177,Chapel Hill South,716,57.42,531,42.58,1247,99.28,9,0.72,1256
1,QLD,170,Charleville,143,28.66,356,71.34,499,98.23,9,1.77,508
1,QLD,170,Charleville PPVC,192,16.34,983,83.66,1175,99.24,9,0.76,1184
1,QLD,167,Charters Towers,121,14.47,715,85.53,836,99.17,7,0.83,843
1,QLD,167,Charters Towers Central,76,19.39,316,80.61,392,98.99,4,1.01,396
1,QLD,167,Charters Towers PPVC,332,9.96,3001,90.04,3333,99.37,21,0.63,3354
1,QLD,176,Chatswood Hills,478,41.21,682,58.79,1160,98.47,18,1.53,1178
1,QLD,178,Chatsworth,120,18.99,512,81.01,632,98.29,11,1.71,643
1,QLD,173,Chelmer,431,59.45,294,40.55,725,99.72,2,0.28,727
1,QLD,157,Chelona,35,9.78,323,90.22,358,98.9,4,1.1,362
1,QLD,178,Cherbourg,142,58.44,101,41.56,243,99.59,1,0.41,244
1,QLD,169,Chermside East,964,51.36,913,48.64,1877,99,19,1,1896
1,QLD,169,Chermside North,361,51.13,345,48.87,706,99.16,6,0.84,712
1,QLD,169,Chermside South,536,51.54,504,48.46,1040,98.39,17,1.61,1057
1,QLD,169,Chermside West,904,49.75,913,50.25,1817,98.97,19,1.03,1836
1,QLD,166,Childers,108,16.8,535,83.2,643,98.92,7,1.08,650
1,QLD,166,Childers PPVC,407,13.87,2528,86.13,2935,99.36,19,0.64,2954
1,QLD,167,Chillagoe,24,21.24,89,78.76,113,96.58,4,3.42,117
1,QLD,170,Chinchilla,146,14.04,894,85.96,1040,99.14,9,0.86,1049
1,QLD,170,Chinchilla North,56,12.15,405,87.85,461,99.57,2,0.43,463
1,QLD,170,Chinchilla PPVC,365,13.36,2367,86.64,2732,99.38,17,0.62,2749
1,QLD,304,Churchill,217,28.52,544,71.48,761,98.32,13,1.68,774
1,QLD,156,Clayfield Central,541,52.32,493,47.68,1034,98.95,11,1.05,1045
1,QLD,156,Clayfield East,653,55.39,526,44.61,1179,99.24,9,0.76,1188
1,QLD,156,Clayfield West,895,55.08,730,44.92,1625,99.39,10,0.61,1635
1,QLD,157,Clermont,53,10.39,457,89.61,510,99.61,2,0.39,512
1,QLD,157,Clermont PPVC,83,8.39,906,91.61,989,99.4,6,0.6,995
1,QLD,155,Cleveland,537,32.72,1104,67.28,1641,99.21,13,0.79,1654
1,QLD,155,Cleveland Central,602,32.45,1253,67.55,1855,98.78,23,1.22,1878
1,QLD,155,Cleveland PPVC,4609,24.08,14531,75.92,19140,99.32,132,0.68,19272
1,QLD,170,Clifton,126,13.52,806,86.48,932,99.36,6,0.64,938
1,QLD,168,Clifton Beach,331,31.29,727,68.71,1058,98.97,11,1.03,1069
1,QLD,311,Clinton North,193,23.71,621,76.29,814,99.51,4,0.49,818
1,QLD,311,Clinton South,291,22.4,1008,77.6,1299,98.63,18,1.37,1317
1,QLD,167,Cloncurry,164,23.84,524,76.16,688,99.57,3,0.43,691
1,QLD,175,Clontarf,488,37.17,825,62.83,1313,99.02,13,0.98,1326
1,QLD,175,Clontarf Beach,278,36.34,487,63.66,765,99.61,3,0.39,768
1,QLD,252,Closeburn,281,41.69,393,58.31,674,99.26,5,0.74,679
1,QLD,178,Cloyna,15,6.07,232,93.93,247,99.2,2,0.8,249
1,QLD,168,Coen,55,47.83,60,52.17,115,98.29,2,1.71,117
1,QLD,304,Collingwood Park (Blair),186,28.97,456,71.03,642,98.62,9,1.38,651
1,QLD,174,Collingwood Park (Oxley),372,40.57,545,59.43,917,98.71,12,1.29,929
1,QLD,304,Collingwood Park South,370,39.87,558,60.13,928,99.25,7,0.75,935
1,QLD,157,Collinsville,98,14.04,600,85.96,698,99.43,4,0.57,702
1,QLD,170,Condamine,15,6.58,213,93.42,228,100,0,0,228
1,QLD,165,Condon,338,22.73,1149,77.27,1487,99.33,10,0.67,1497
1,QLD,158,Coningsby,85,14.05,520,85.95,605,99.67,2,0.33,607
1,QLD,161,Conondale,94,37.3,158,62.7,252,98.82,3,1.18,255
1,QLD,155,Coochiemudlo Island,184,42.99,244,57.01,428,99.77,1,0.23,429
1,QLD,168,Cooktown,170,32.32,356,67.68,526,99.43,3,0.57,529
1,QLD,168,Cooktown PPVC,221,25.67,640,74.33,861,99.19,7,0.81,868
1,QLD,170,Coolabunia,42,26.42,117,73.58,159,99.38,1,0.63,160
1,QLD,171,Coolangatta,229,37.36,384,62.64,613,98.87,7,1.13,620
1,QLD,155,Coolnwynpin,608,34.98,1130,65.02,1738,98.92,19,1.08,1757
1,QLD,178,Cooloola Cove,213,16.65,1066,83.35,1279,98.99,13,1.01,1292
1,QLD,160,Coolum Beach,825,48.42,879,51.58,1704,98.33,29,1.67,1733
1,QLD,160,Coolum Beach FAIRFAX PPVC,4010,36.9,6856,63.1,10866,99.16,92,0.84,10958
1,QLD,160,Coolum Beach North,829,47.64,911,52.36,1740,98.64,24,1.36,1764
1,QLD,178,Coolum Beach WIDE BAY PPVC,738,43.95,941,56.05,1679,98.82,20,1.18,1699
1,QLD,159,Coombabah,214,26.23,602,73.77,816,98.43,13,1.57,829
1,QLD,159,Coombabah South,307,35.13,567,64.87,874,98.53,13,1.47,887
1,QLD,159,Coomera,254,29.4,610,70.6,864,98.63,12,1.37,876
1,QLD,159,Coomera East,506,34.19,974,65.81,1480,98.67,20,1.33,1500
1,QLD,159,Coomera North,703,30.98,1566,69.02,2269,98.95,24,1.05,2293
1,QLD,162,Coomera Springs,538,32.33,1126,67.67,1664,99.11,15,0.89,1679
1,QLD,304,Coominya,118,18.58,517,81.42,635,99.53,3,0.47,638
1,QLD,173,Coopers Plains,590,48.68,622,51.32,1212,98.14,23,1.86,1235
1,QLD,310,Coopers Plains BONNER PPVC,138,41.07,198,58.93,336,100,0,0,336
1,QLD,173,Coopers Plains MORETON PPVC,4503,38.78,7109,61.22,11612,99.42,68,0.58,11680
1,QLD,174,Coopers Plains OXLEY PPVC,137,39.03,214,60.97,351,97.23,10,2.77,361
1,QLD,176,Coopers Plains RANKIN PPVC,753,32.7,1550,67.3,2303,98.93,25,1.07,2328
1,QLD,178,Cooran,397,44.36,498,55.64,895,98.9,10,1.1,905
1,QLD,178,Cooroy,425,34.86,794,65.14,1219,98.62,17,1.38,1236
1,QLD,178,Cooroy South,419,34.83,784,65.17,1203,98.61,17,1.39,1220
1,QLD,163,Coorparoo,1304,62.87,770,37.13,2074,99.09,19,0.91,2093
1,QLD,163,Coorparoo Central,1044,59.79,702,40.21,1746,98.87,20,1.13,1766
1,QLD,163,Coorparoo South,461,54.24,389,45.76,850,99.3,6,0.7,856
1,QLD,170,Cooyar,17,11.41,132,88.59,149,99.33,1,0.67,150
1,QLD,166,Cordalba,35,15.91,185,84.09,220,98.65,3,1.35,223
1,QLD,173,Corinda,740,56.7,565,43.3,1305,99.32,9,0.68,1314
1,QLD,173,Corinda South,591,58.46,420,41.54,1011,99.02,10,0.98,1021
1,QLD,162,Cornubia,569,29.68,1348,70.32,1917,99.02,19,0.98,1936
1,QLD,160,Cotton Tree,464,42.3,633,57.7,1097,98.21,20,1.79,1117
1,QLD,165,Cranbrook,340,30.69,768,69.31,1108,98.58,16,1.42,1124
1,QLD,176,Crestmead,512,31.9,1093,68.1,1605,98.41,26,1.59,1631
1,QLD,176,Crestmead South,226,30.38,518,69.62,744,99.6,3,0.4,747
1,QLD,170,Crows Nest,223,19.19,939,80.81,1162,99.4,7,0.6,1169
1,QLD,170,Cunnamulla,61,30.35,140,69.65,201,98.05,4,1.95,205
1,QLD,170,Cunnamulla PPVC,72,19.3,301,80.7,373,99.2,3,0.8,376
1,QLD,178,Curra,140,16.89,689,83.11,829,98.69,11,1.31,840
1,QLD,165,Currajong,364,29.55,868,70.45,1232,98.96,13,1.04,1245
1,QLD,161,Currimundi West,829,37.39,1388,62.61,2217,98.45,35,1.55,2252
1,QLD,171,Currumbin,601,45.74,713,54.26,1314,98.13,25,1.87,1339
1,QLD,171,Currumbin Valley,228,47.5,252,52.5,480,99.17,4,0.83,484
1,QLD,171,Currumbin Waters,729,40.39,1076,59.61,1805,98.26,32,1.74,1837
1,QLD,165,Cutheringa,374,44.47,467,55.53,841,99.29,6,0.71,847
1,QLD,168,Daintree,25,22.12,88,77.88,113,99.12,1,0.88,114
1,QLD,302,Dakabin,546,36.25,960,63.75,1506,98.11,29,1.89,1535
1,QLD,170,Dalby,182,17.69,847,82.31,1029,99.23,8,0.77,1037
1,QLD,170,Dalby North,135,17.58,633,82.42,768,98.97,8,1.03,776
1,QLD,170,Dalby PPVC,600,11.89,4446,88.11,5046,99.66,17,0.34,5063
1,QLD,170,Dalby South,114,16.06,596,83.94,710,99.3,5,0.7,715
1,QLD,170,Dalby West,94,13.22,617,86.78,711,99.3,5,0.7,716
1,QLD,170,Dalveen,23,15.65,124,84.35,147,99.32,1,0.68,148
1,QLD,164,Darling Heights,628,34.77,1178,65.23,1806,98.58,26,1.42,1832
1,QLD,174,Darra,546,43.68,704,56.32,1250,98.66,17,1.34,1267
1,QLD,252,Dayboro,617,34.82,1155,65.18,1772,99.16,15,0.84,1787
1,QLD,169,Deagon,361,45.01,441,54.99,802,99.26,6,0.74,808
1,QLD,175,Deception Bay,391,31.56,848,68.44,1239,98.65,17,1.35,1256
1,QLD,175,Deception Bay North,306,28.65,762,71.35,1068,98.07,21,1.93,1089
1,QLD,175,Deception Bay South,299,26.18,843,73.82,1142,98.19,21,1.81,1163
1,QLD,304,Deebing Heights,319,37.01,543,62.99,862,98.63,12,1.37,874
1,QLD,165,Deeragun,348,16.37,1778,83.63,2126,99.63,8,0.37,2134
1,QLD,161,Dicky Beach,815,42.05,1123,57.95,1938,98.18,36,1.82,1974
1,QLD,160,Diddillibah,326,33.71,641,66.29,967,99.18,8,0.82,975
1,QLD,167,Dimbulah,39,13,261,87,300,98.68,4,1.32,304
1,QLD,170,Dirranbandi,47,20.89,178,79.11,225,100,0,0,225
1,QLD,168,Diwan,80,29.96,187,70.04,267,97.45,7,2.55,274
1,QLD,302,Donnybrook,81,17.02,395,82.98,476,98.76,6,1.24,482
1,QLD,167,Doomadgee,267,66.58,134,33.42,401,99.26,3,0.74,404
1,QLD,156,Dorrington (Brisbane),401,66.39,203,33.61,604,99.51,3,0.49,607
1,QLD,177,Dorrington (Ryan),326,63.67,186,36.33,512,99.42,3,0.58,515
1,QLD,165,Douglas,394,49.5,402,50.5,796,99.38,5,0.62,801
1,QLD,164,Drayton,262,23.71,843,76.29,1105,98.84,13,1.16,1118
1,QLD,170,Dulacca,6,5,114,95,120,99.17,1,0.83,121
1,QLD,155,Dunwich,192,44.34,241,55.66,433,97.96,9,2.04,442
1,QLD,174,Durack,450,49.83,453,50.17,903,98.47,14,1.53,917
1,QLD,163,Dutton Park,678,69.18,302,30.82,980,99.19,8,0.81,988
1,QLD,157,Dysart,135,18.37,600,81.63,735,99.19,6,0.81,741
1,QLD,162,Eagleby,240,31.87,513,68.13,753,98.05,15,1.95,768
1,QLD,162,Eagleby South,539,32.61,1114,67.39,1653,98.45,26,1.55,1679
1,QLD,168,Earlville,461,29.49,1102,70.51,1563,99.18,13,0.82,1576
1,QLD,163,East Brisbane,1184,62.98,696,37.02,1880,99.16,16,0.84,1896
1,QLD,304,East Ipswich,443,36.52,770,63.48,1213,98.7,16,1.3,1229
1,QLD,167,East Palmerston,12,12.37,85,87.63,97,100,0,0,97
1,QLD,252,Eatons Hill,457,31.96,973,68.04,1430,99.03,14,0.97,1444
1,QLD,252,Eatons Hill West,781,39.68,1187,60.32,1968,99.04,19,0.96,1987
1,QLD,304,EAV Blair PPVC,0,0,0,0,0,0,0,0,0
1,QLD,310,EAV Bonner PPVC,0,0,0,0,0,0,0,0,0
1,QLD,155,EAV Bowman PPVC,0,0,0,0,0,0,0,0,0
1,QLD,156,EAV Brisbane PPVC,0,0,0,0,0,0,0,0,0
1,QLD,157,EAV Capricornia PPVC,0,0,0,0,0,0,0,0,0
1,QLD,158,EAV Dawson PPVC,0,0,0,0,0,0,0,0,0
1,QLD,252,EAV Dickson PPVC,0,0,0,0,0,0,0,0,0
1,QLD,159,EAV Fadden PPVC,0,0,0,0,0,0,0,0,0
1,QLD,160,EAV Fairfax PPVC,0,0,0,0,0,0,0,0,0
1,QLD,161,EAV Fisher PPVC,0,0,0,0,0,0,0,0,0
1,QLD,311,EAV Flynn PPVC,0,0,0,0,0,0,0,0,0
1,QLD,162,EAV Forde PPVC,0,0,0,0,0,0,0,0,0
1,QLD,163,EAV Griffith PPVC,0,0,0,0,0,0,0,0,0
1,QLD,164,EAV Groom PPVC,0,0,0,0,0,0,0,0,0
1,QLD,165,EAV Herbert PPVC,0,0,0,0,0,0,0,0,0
1,QLD,166,EAV Hinkler PPVC,0,0,0,0,0,0,0,0,0
1,QLD,167,EAV Kennedy PPVC,0,0,0,0,0,0,0,0,0
1,QLD,168,EAV Leichhardt PPVC,0,0,0,0,0,0,0,0,0
1,QLD,169,EAV Lilley PPVC,0,0,0,0,0,0,0,0,0
1,QLD,302,EAV Longman PPVC,0,0,0,0,0,0,0,0,0
1,QLD,170,EAV Maranoa PPVC,0,0,0,0,0,0,0,0,0
1,QLD,171,EAV McPherson PPVC,0,0,0,0,0,0,0,0,0
1,QLD,172,EAV Moncrieff PPVC,0,0,0,0,0,0,0,0,0
1,QLD,173,EAV Moreton PPVC,0,0,0,0,0,0,0,0,0
1,QLD,174,EAV Oxley PPVC,0,0,0,0,0,0,0,0,0
1,QLD,175,EAV Petrie PPVC,0,0,0,0,0,0,0,0,0
1,QLD,176,EAV Rankin PPVC,0,0,0,0,0,0,0,0,0
1,QLD,177,EAV Ryan PPVC,0,0,0,0,0,0,0,0,0
1,QLD,178,EAV Wide Bay PPVC,0,0,0,0,0,0,0,0,0
1,QLD,316,EAV Wright PPVC,0,0,0,0,0,0,0,0,0
1,QLD,162,Edens Landing,394,32.94,802,67.06,1196,98.6,17,1.4,1213
1,QLD,168,Edge Hill,995,43.72,1281,56.28,2276,98.66,31,1.34,2307
1,QLD,167,Edmonton (Kennedy),635,31.25,1397,68.75,2032,99.03,20,0.97,2052
1,QLD,168,Edmonton (Leichhardt),70,34.48,133,65.52,203,97.13,6,2.87,209
1,QLD,311,Eidsvold,64,24.81,194,75.19,258,100,0,0,258
1,QLD,173,Eight Mile Plains (Moreton),166,42.56,224,57.44,390,98.98,4,1.02,394
1,QLD,176,Eight Mile Plains (Rankin),407,41.87,565,58.13,972,98.38,16,1.62,988
1,QLD,158,Eimeo,666,24.04,2104,75.96,2770,99.14,24,0.86,2794
1,QLD,167,El Arish,74,21.39,272,78.61,346,98.86,4,1.14,350
1,QLD,171,Elanora,440,41.01,633,58.99,1073,98.71,14,1.29,1087
1,QLD,171,Elanora West,702,41.05,1008,58.95,1710,98.33,29,1.67,1739
1,QLD,302,Elimbah,270,21.5,986,78.5,1256,98.59,18,1.41,1274
1,QLD,166,Elliott Heads,111,22.98,372,77.02,483,99.38,3,0.62,486
1,QLD,311,Emerald,159,14.76,918,85.24,1077,99.72,3,0.28,1080
1,QLD,311,Emerald North,206,23.93,655,76.07,861,98.4,14,1.6,875
1,QLD,311,Emerald PPVC,615,12.2,4425,87.8,5040,99.55,23,0.45,5063
1,QLD,311,Emerald South,119,16.71,593,83.29,712,98.89,8,1.11,720
1,QLD,157,Emu Park,354,21.51,1292,78.49,1646,98.8,20,1.2,1666
1,QLD,156,Enoggera (Brisbane),402,55.76,319,44.24,721,99.04,7,0.96,728
1,QLD,177,Enoggera (Ryan),315,57.27,235,42.73,550,99.28,4,0.72,554
1,QLD,304,Esk,151,23.23,499,76.77,650,99.69,2,0.31,652
1,QLD,157,Eton,43,10.59,363,89.41,406,99.02,4,0.98,410
1,QLD,161,Eudlo,310,37.8,510,62.2,820,98.09,16,1.91,836
1,QLD,160,Eumundi,497,46.62,569,53.38,1066,98.7,14,1.3,1080
1,QLD,252,Everton Hills,551,48.46,586,51.54,1137,98.78,14,1.22,1151
1,QLD,169,Everton Park North,1045,55.06,853,44.94,1898,98.65,26,1.35,1924
1,QLD,173,Fairfield,620,62.37,374,37.63,994,98.81,12,1.19,1006
1,QLD,164,Fairview Heights,174,25.82,500,74.18,674,99.41,4,0.59,678
1,QLD,158,Farleigh,78,17.93,357,82.07,435,99.77,1,0.23,436
1,QLD,157,Farnborough,144,30.25,332,69.75,476,98.96,5,1.04,481
1,QLD,178,Federal,105,29.58,250,70.42,355,99.16,3,0.84,358
1,QLD,304,Fernvale,382,21.23,1417,78.77,1799,99.23,14,0.77,1813
1,QLD,177,Ferny Grove,1039,46.36,1202,53.64,2241,99.2,18,0.8,2259
1,QLD,252,Ferny Hills,627,55.83,496,44.17,1123,99.12,10,0.88,1133
1,QLD,252,Ferny Hills North,765,53.42,667,46.58,1432,98.69,19,1.31,1451
1,QLD,177,Fig Tree Pocket,769,49.61,781,50.39,1550,99.42,9,0.58,1559
1,QLD,157,Finch Hatton,69,15.51,376,84.49,445,99.11,4,0.89,449
1,QLD,175,Fitzgibbon,884,52,816,48,1700,99.13,15,0.87,1715
1,QLD,316,Flagstone,532,23.42,1740,76.58,2272,99.17,19,0.83,2291
1,QLD,316,Flagstone Creek,36,15.72,193,84.28,229,100,0,0,229
1,QLD,304,Flinders View,567,37.03,964,62.97,1531,98.84,18,1.16,1549
1,QLD,167,Flying Fish Point,35,36.08,62,63.92,97,98.98,1,1.02,98
1,QLD,160,Forest Glen,221,43.5,287,56.5,508,98.83,6,1.17,514
1,QLD,316,Forest Hill,93,18.9,399,81.1,492,98.99,5,1.01,497
1,QLD,174,Forest Lake,969,42.39,1317,57.61,2286,98.45,36,1.55,2322
1,QLD,174,Forest Lake Central,193,50.92,186,49.08,379,98.19,7,1.81,386
1,QLD,174,Forest Lake East,1020,46.15,1190,53.85,2210,99.01,22,0.99,2232
1,QLD,174,Forest Lake South,1004,41.96,1389,58.04,2393,99.38,15,0.62,2408
1,QLD,167,Forrest Beach,63,17.6,295,82.4,358,99.17,3,0.83,361
1,QLD,156,Fortitude Valley,472,61.86,291,38.14,763,99.22,6,0.78,769
1,QLD,157,Frenchville North,393,30.63,890,69.37,1283,98.77,16,1.23,1299
1,QLD,157,Frenchville South,426,27.03,1150,72.97,1576,98.19,29,1.81,1605
1,QLD,168,Freshwater,382,43.02,506,56.98,888,98.56,13,1.44,901
1,QLD,164,Gabbinbar,438,35.01,813,64.99,1251,99.52,6,0.48,1257
1,QLD,174,Gailes,313,35.69,564,64.31,877,98.32,15,1.68,892
1,QLD,165,Garbutt,263,28.16,671,71.84,934,99.15,8,0.85,942
1,QLD,167,Garradunga,19,14.39,113,85.61,132,100,0,0,132
1,QLD,316,Gatton,255,21.96,906,78.04,1161,98.64,16,1.36,1177
1,QLD,316,Gatton PPVC,900,13.31,5863,86.69,6763,99.24,52,0.76,6815
1,QLD,316,Gatton South,140,18.28,626,81.72,766,99.61,3,0.39,769
1,QLD,311,Gayndah,55,18.27,246,81.73,301,97.41,8,2.59,309
1,QLD,311,Gayndah PPVC,165,13.34,1072,86.66,1237,99.84,2,0.16,1239
1,QLD,177,Gaythorne,916,58.23,657,41.77,1573,99.12,14,0.88,1587
1,QLD,169,Geebung,636,52.78,569,47.22,1205,98.69,16,1.31,1221
1,QLD,156,Geebung BRISBANE PPVC,503,34.81,942,65.19,1445,99.11,13,0.89,1458
1,QLD,169,Geebung LILLEY PPVC,4320,40.54,6337,59.46,10657,99.2,86,0.8,10743
1,QLD,175,Geebung PETRIE PPVC,767,33.54,1520,66.46,2287,99.31,16,0.69,2303
1,QLD,164,Geham,126,22.95,423,77.05,549,99.82,1,0.18,550
1,QLD,167,Georgetown,12,8.82,124,91.18,136,99.27,1,0.73,137
1,QLD,316,Gilston,320,28.78,792,71.22,1112,99.11,10,0.89,1122
1,QLD,311,Gin Gin,179,14.61,1046,85.39,1225,99.35,8,0.65,1233
1,QLD,158,Giru,48,14.72,278,85.28,326,99.69,1,0.31,327
1,QLD,166,Givelda,19,14.29,114,85.71,133,100,0,0,133
1,QLD,311,Gladstone Central,401,25.19,1191,74.81,1592,98.27,28,1.73,1620
1,QLD,311,Gladstone PPVC,2668,17.36,12698,82.64,15366,99.81,29,0.19,15395
1,QLD,304,Glamorgan Vale,95,18.45,420,81.55,515,99.81,1,0.19,516
1,QLD,161,Glass House Mountains,348,29.82,819,70.18,1167,99.07,11,0.93,1178
1,QLD,170,Glen Aplin,37,22.02,131,77.98,168,99.41,1,0.59,169
1,QLD,158,Glenella,264,25.86,757,74.14,1021,98.84,12,1.16,1033
1,QLD,316,Glenore Grove,146,14.69,848,85.31,994,99.2,8,0.8,1002
1,QLD,164,Glenvale,412,26.03,1171,73.97,1583,98.51,24,1.49,1607
1,QLD,161,Glenview,209,27.9,540,72.1,749,98.04,15,1.96,764
1,QLD,178,Glenwood,162,18.33,722,81.67,884,98.99,9,1.01,893
1,QLD,159,Gold Coast North FADDEN PPVC,1394,26.51,3865,73.49,5259,99.23,41,0.77,5300
1,QLD,162,Gold Coast North FORDE PPVC,1007,25.26,2979,74.74,3986,99.06,38,0.94,4024
1,QLD,161,Golden Beach,335,36.89,573,63.11,908,99.13,8,0.87,916
1,QLD,311,Gooburrum,70,12.73,480,87.27,550,99.28,4,0.72,554
1,QLD,174,Goodna,988,43.2,1299,56.8,2287,98.66,31,1.34,2318
1,QLD,166,Goodwood,26,24.3,81,75.7,107,100,0,0,107
1,QLD,178,Goomboorian,111,20.11,441,79.89,552,99.46,3,0.54,555
1,QLD,164,Goombungee,83,13.24,544,86.76,627,99.05,6,0.95,633
1,QLD,170,Goomburra,18,11.92,133,88.08,151,99.34,1,0.66,152
1,QLD,178,Goomeri,69,14.11,420,85.89,489,98.79,6,1.21,495
1,QLD,167,Goondi,224,21.15,835,78.85,1059,99.53,5,0.47,1064
1,QLD,170,Goondiwindi,65,15.48,355,84.52,420,100,0,0,420
1,QLD,170,Goondiwindi PPVC,209,8.6,2222,91.4,2431,99.59,10,0.41,2441
1,QLD,170,Goondiwindi West,130,14.76,751,85.24,881,98.77,11,1.23,892
1,QLD,156,Gordon Park,829,63.28,481,36.72,1310,99.09,12,0.91,1322
1,QLD,167,Gordonvale,452,23.8,1447,76.2,1899,98.55,28,1.45,1927
1,QLD,164,Gowrie,175,18.86,753,81.14,928,99.46,5,0.54,933
1,QLD,311,Gracemere,205,17.49,967,82.51,1172,99.41,7,0.59,1179
1,QLD,311,Gracemere PPVC,381,11.72,2870,88.28,3251,99.36,21,0.64,3272
1,QLD,311,Gracemere South,247,18.12,1116,81.88,1363,98.77,17,1.23,1380
1,QLD,173,Graceville,881,54.93,723,45.07,1604,99.07,15,0.93,1619
1,QLD,173,Graceville West,491,50.41,483,49.59,974,99.19,8,0.81,982
1,QLD,304,Grandchester,55,19.3,230,80.7,285,99.3,2,0.7,287
1,QLD,156,Grange,1440,64.81,782,35.19,2222,98.8,27,1.2,2249
1,QLD,316,Grantham,70,18.09,317,81.91,387,98.72,5,1.28,392
1,QLD,178,Granville,121,18.14,546,81.86,667,99.11,6,0.89,673
1,QLD,316,Greenbank,523,25.14,1557,74.86,2080,98.72,27,1.28,2107
1,QLD,316,Greenbank South,504,24.61,1544,75.39,2048,98.84,24,1.16,2072
1,QLD,310,Greenmeadows (Bonner),298,45.02,364,54.98,662,98.95,7,1.05,669
1,QLD,163,Greenmeadows (Griffith),272,51.22,259,48.78,531,99.25,4,0.75,535
1,QLD,164,Greenmount East,69,15.4,379,84.6,448,99.12,4,0.88,452
1,QLD,178,Greens Creek,84,23.01,281,76.99,365,100,0,0,365
1,QLD,163,Greenslopes,1346,64.93,727,35.07,2073,98.57,30,1.43,2103
1,QLD,175,Griffin,884,42.62,1190,57.38,2074,98.9,23,1.1,2097
1,QLD,252,Grovely (Dickson),368,51.54,346,48.46,714,99.44,4,0.56,718
1,QLD,177,Grovely (Ryan),412,62.61,246,37.39,658,98.95,7,1.05,665
1,QLD,310,Gumdale,1249,38.96,1957,61.04,3206,99.1,29,0.9,3235
1,QLD,310,Gumdale North,396,44.8,488,55.2,884,98.66,12,1.34,896
1,QLD,178,Gunalda,49,12.25,351,87.75,400,99.26,3,0.74,403
1,QLD,178,Gympie,252,24.02,797,75.98,1049,98.78,13,1.22,1062
1,QLD,178,Gympie Central,363,24.02,1148,75.98,1511,98.82,18,1.18,1529
1,QLD,178,Gympie East,143,26.43,398,73.57,541,98.9,6,1.1,547
1,QLD,178,Gympie North,239,22.65,816,77.35,1055,99.34,7,0.66,1062
1,QLD,178,Gympie PPVC,2297,17.59,10759,82.41,13056,99.29,94,0.71,13150
1,QLD,170,Haden,14,12.61,97,87.39,111,100,0,0,111
1,QLD,304,Haigslea,50,15.63,270,84.38,320,99.38,2,0.62,322
1,QLD,167,Halifax,45,17.05,219,82.95,264,99.62,1,0.38,265
1,QLD,156,Hamilton,1296,44.28,1631,55.72,2927,99.05,28,0.95,2955
1,QLD,158,Hamilton Island,76,42.22,104,57.78,180,97.83,4,2.17,184
1,QLD,158,Hamilton Island PPVC,0,0,0,0,0,0,0,0,0
